site_id,soil_ph,soil_organic_carbon_gkg,soil_nitrogen_gkg,soil_clay_pct,soil_sand_pct,soil_cec_cmolkg,soil_bulk_density_gcm3
5350,5.5,12.463738035001692,1.0959355144943643,41,37,8.974182454814718,1.32
5351,5.6,11.182493960703473,0.9937155332430823,39,39,10.023176380641601,1.31
5352,5.6,12.463738035001692,1.0959355144943643,40,38,8.974182454814718,1.3
5353,5.4,11.182493960703473,0.9155408290138962,37,42,8.974182454814718,1.33
5354,5.6,11.182493960703473,0.9347923344020317,34,47,8.974182454814718,1.32
5355,5.6,12.463738035001692,1.0544332106438876,39,36,8.974182454814718,1.24
5356,5.4,15.444646771097048,1.585709659315846,44,31,11.182493960703473,1.2
5357,5.6,15.444646771097048,1.534509177617855,45,31,12.463738035001692,1.21
5358,5.5,13.879731724872837,1.4596031111569499,43,32,11.182493960703473,1.2
5359,5.5,13.879731724872837,1.4351296512898744,45,34,11.182493960703473,1.26
5360,5.3,15.444646771097048,1.7731947639642978,46,31,11.182493960703473,1.17
5361,5.4,15.444646771097048,1.585709659315846,47,32,12.463738035001692,1.18
5362,5.4,15.444646771097048,1.6644562419294169,47,36,10.023176380641601,1.18
5363,5.4,13.879731724872837,1.534509177617855,44,31,12.463738035001692,1.22
5364,5.5,13.879731724872837,1.3163669767810915,45,34,8.974182454814718,1.24
5365,5.6,15.444646771097048,1.4843225333848165,42,30,10.023176380641601,1.2
5366,5.5,13.879731724872837,1.3396468519259908,44,35,8.974182454814718,1.24
5367,5.5,13.879731724872837,1.2704998375324057,44,34,8.974182454814718,1.22
5368,5.5,15.444646771097048,1.4108997064172097,41,34,8.974182454814718,1.21
5369,5.6,12.463738035001692,1.203396426255937,43,38,10.023176380641601,1.26
5370,5.5,13.879731724872837,1.4351296512898744,42,36,11.182493960703473,1.23
5371,5.5,13.879731724872837,1.3163669767810915,40,37,8.974182454814718,1.2
5372,5.5,13.879731724872837,1.534509177617855,41,34,10.023176380641601,1.23
5373,5.5,13.879731724872837,1.2704998375324057,44,34,8.974182454814718,1.22
5374,5.4,15.444646771097048,1.3869108535242765,48,32,11.182493960703473,1.2
5375,5.6,12.463738035001692,1.1597662537849152,41,34,10.023176380641601,1.28
5376,5.6,15.444646771097048,1.3163669767810915,38,38,10.023176380641601,1.22
5377,5.7,13.879731724872837,1.4843225333848165,30,46,10.023176380641601,1.25
5378,5.5,13.879731724872837,1.2933187402641826,41,35,8.974182454814718,1.22
5379,5.7,13.879731724872837,1.3396468519259908,44,30,8.974182454814718,1.2
5380,5.6,12.463738035001692,1.2479079866764717,41,37,8.974182454814718,1.21
5381,5.6,12.463738035001692,1.3396468519259908,41,34,10.023176380641601,1.26
5382,5.6,12.463738035001692,1.2255409284924679,39,33,8.974182454814718,1.22
5383,5.6,12.463738035001692,1.2479079866764717,43,33,8.974182454814718,1.2
5384,5.5,13.879731724872837,1.2704998375324057,45,34,10.023176380641601,1.25
5385,5.6,13.879731724872837,1.3163669767810915,45,34,10.023176380641601,1.19
5386,5.5,15.444646771097048,1.3631606937057947,44,32,8.974182454814718,1.23
5387,5.6,13.879731724872837,1.3631606937057947,42,30,8.974182454814718,1.18
5388,5.6,13.879731724872837,1.4843225333848165,42,32,11.182493960703473,1.21
5389,5.5,13.879731724872837,1.3163669767810915,43,36,10.023176380641601,1.26
5390,5.4,15.444646771097048,1.3869108535242765,44,31,11.182493960703473,1.22
5391,5.5,12.463738035001692,1.1382762204968184,39,36,11.182493960703473,1.3
5392,5.5,12.463738035001692,1.3163669767810915,38,37,10.023176380641601,1.27
5393,5.6,12.463738035001692,1.1597662537849152,36,35,11.182493960703473,1.3
5394,5.5,12.463738035001692,1.2255409284924679,41,34,11.182493960703473,1.23
5395,5.6,13.879731724872837,1.2933187402641826,41,41,10.023176380641601,1.27
5396,5.5,12.463738035001692,1.2704998375324057,37,35,10.023176380641601,1.28
5397,5.6,13.879731724872837,1.3631606937057947,40,29,11.182493960703473,1.24
5398,5.7,11.182493960703473,1.181472265498201,38,41,10.023176380641601,1.27
5399,5.5,12.463738035001692,1.3631606937057947,40,37,11.182493960703473,1.26
5400,5.6,12.463738035001692,1.1170000166126748,39,34,11.182493960703473,1.28
5401,5.5,13.879731724872837,1.3396468519259908,41,37,10.023176380641601,1.26
5402,5.5,12.463738035001692,1.0339912586467506,41,36,8.974182454814718,1.26
5403,5.4,12.463738035001692,1.0544332106438876,40,39,8.974182454814718,1.24
5404,5.4,12.463738035001692,1.1597662537849152,40,34,10.023176380641601,1.23
5405,5.6,15.444646771097048,1.2704998375324057,38,37,8.974182454814718,1.24
5406,5.5,15.444646771097048,1.2704998375324057,41,36,11.182493960703473,1.24
5407,5.6,10.023176380641601,0.8776105792643432,39,45,8.974182454814718,1.31
5408,5.5,12.463738035001692,1.2704998375324057,40,36,10.023176380641601,1.23
5409,5.4,15.444646771097048,1.509290389936298,41,32,12.463738035001692,1.19
5410,5.4,13.879731724872837,1.3631606937057947,42,33,10.023176380641601,1.24
5411,5.5,15.444646771097048,1.4843225333848165,41,33,11.182493960703473,1.25
5412,5.5,12.463738035001692,1.2704998375324057,42,32,11.182493960703473,1.27
5413,5.4,15.444646771097048,1.3869108535242765,43,30,11.182493960703473,1.22
5414,5.5,12.463738035001692,1.0750806076741224,42,37,8.974182454814718,1.26
5415,5.4,13.879731724872837,1.5599814183292713,42,36,11.182493960703473,1.24
5416,5.5,15.444646771097048,1.6379444593541526,46,29,11.182493960703473,1.24
5417,5.6,13.879731724872837,1.4351296512898744,46,33,11.182493960703473,1.2
5418,5.5,13.879731724872837,1.4351296512898744,46,30,11.182493960703473,1.2
5419,5.4,17.17414536944306,1.7731947639642978,46,30,12.463738035001692,1.16
5420,5.5,15.444646771097048,1.5599814183292713,49,30,11.182493960703473,1.18
5421,5.3,15.444646771097048,1.509290389936298,44,29,11.182493960703473,1.19
5422,5.5,17.17414536944306,1.4843225333848165,46,31,11.182493960703473,1.21
5423,5.5,19.085536923187668,1.718281828459045,45,24,11.182493960703473,1.17
5424,5.4,15.444646771097048,1.7456010150169163,49,26,12.463738035001692,1.2
5425,5.5,17.17414536944306,1.4843225333848165,43,27,12.463738035001692,1.2
5426,5.6,15.444646771097048,1.5599814183292713,46,29,11.182493960703473,1.2
5427,5.4,15.444646771097048,1.6644562419294169,45,31,11.182493960703473,1.21
5428,5.4,13.879731724872837,1.4108997064172097,42,32,11.182493960703473,1.25
5429,5.4,15.444646771097048,1.6379444593541526,42,31,11.182493960703473,1.21
5430,5.5,13.879731724872837,1.509290389936298,41,33,10.023176380641601,1.21
5431,5.4,13.879731724872837,1.6116964734231178,43,34,11.182493960703473,1.22
5432,5.4,17.17414536944306,1.7731947639642978,44,34,11.182493960703473,1.21
5433,5.5,13.879731724872837,1.4843225333848165,41,37,11.182493960703473,1.23
5434,5.3,15.444646771097048,1.7731947639642978,41,34,12.463738035001692,1.18
5435,5.4,17.17414536944306,1.6116964734231178,42,31,12.463738035001692,1.19
5436,5.4,15.444646771097048,1.4843225333848165,45,30,11.182493960703473,1.2
5437,5.3,15.444646771097048,1.8292170143515598,42,36,11.182493960703473,1.21
5438,5.4,15.444646771097048,1.7456010150169163,45,33,11.182493960703473,1.17
5439,5.4,15.444646771097048,1.4596031111569499,42,35,11.182493960703473,1.2
5440,5.3,17.17414536944306,1.7456010150169163,43,34,10.023176380641601,1.19
5441,5.5,15.444646771097048,1.6379444593541526,42,31,12.463738035001692,1.17
5442,5.4,13.879731724872837,1.3163669767810915,40,34,10.023176380641601,1.27
5443,5.4,13.879731724872837,1.2704998375324057,39,35,12.463738035001692,1.25
5444,5.6,12.463738035001692,1.1382762204968184,39,37,11.182493960703473,1.25
5445,5.5,13.879731724872837,1.4108997064172097,38,35,11.182493960703473,1.26
5446,5.5,13.879731724872837,1.4108997064172097,38,35,11.182493960703473,1.26
5447,5.4,11.182493960703473,1.1170000166126748,40,32,8.025013499434122,1.29
5448,5.4,12.463738035001692,1.1382762204968184,42,34,11.182493960703473,1.25
5449,5.5,12.463738035001692,1.1597662537849152,42,35,11.182493960703473,1.26
5450,5.5,12.463738035001692,1.0544332106438876,41,35,8.974182454814718,1.28
5451,5.5,12.463738035001692,1.1597662537849152,43,30,10.023176380641601,1.23
5452,5.5,11.182493960703473,1.0959355144943643,43,37,8.025013499434122,1.29
5453,5.5,12.463738035001692,1.1597662537849152,42,32,8.974182454814718,1.26
5454,5.6,12.463738035001692,1.1170000166126748,41,33,10.023176380641601,1.27
5455,5.5,12.463738035001692,1.203396426255937,41,32,8.974182454814718,1.25
5456,5.6,12.463738035001692,1.0544332106438876,43,36,8.974182454814718,1.28
5457,5.5,13.879731724872837,1.181472265498201,44,28,8.974182454814718,1.25
5458,5.5,12.463738035001692,1.1597662537849152,41,33,10.023176380641601,1.24
5459,5.6,12.463738035001692,1.1170000166126748,44,27,8.974182454814718,1.29
5460,5.6,11.182493960703473,1.0959355144943643,40,32,8.974182454814718,1.24
5461,5.5,12.463738035001692,1.2479079866764717,43,32,10.023176380641601,1.23
5462,5.5,11.182493960703473,1.0959355144943643,43,37,8.025013499434122,1.29
5463,5.6,11.182493960703473,1.0959355144943643,40,32,8.974182454814718,1.24
5464,5.5,12.463738035001692,1.1382762204968184,44,32,8.974182454814718,1.28
5465,5.6,15.444646771097048,1.4596031111569499,39,30,11.182493960703473,1.21
5466,5.5,13.879731724872837,1.3631606937057947,40,34,10.023176380641601,1.21
5467,5.4,15.444646771097048,1.509290389936298,42,34,11.182493960703473,1.18
5468,5.4,15.444646771097048,1.6379444593541526,45,31,11.182493960703473,1.21
5469,5.6,13.879731724872837,1.181472265498201,41,31,8.974182454814718,1.29
5470,5.5,10.023176380641601,1.0750806076741224,37,34,8.974182454814718,1.27
5471,5.5,10.023176380641601,0.9937155332430823,41,38,8.025013499434122,1.28
5472,5.4,10.023176380641601,1.0339912586467506,39,31,8.025013499434122,1.28
5473,5.4,11.182493960703473,0.9542373206359396,43,32,8.974182454814718,1.29
5474,5.5,11.182493960703473,0.9937155332430823,42,37,8.025013499434122,1.28
5475,5.6,11.182493960703473,0.9937155332430823,40,34,8.025013499434122,1.27
5476,5.4,11.182493960703473,1.0137527074704766,42,39,8.025013499434122,1.27
5477,5.6,11.182493960703473,1.0339912586467506,43,28,10.023176380641601,1.3
5478,5.5,11.182493960703473,1.0544332106438876,39,36,8.025013499434122,1.28
5479,5.5,11.182493960703473,1.0137527074704766,40,29,8.974182454814718,1.29
5480,5.5,11.182493960703473,1.0544332106438876,43,29,10.023176380641601,1.26
5481,5.6,10.023176380641601,0.9542373206359396,38,35,8.025013499434122,1.3
5482,5.4,10.023176380641601,1.0750806076741224,40,34,8.974182454814718,1.31
5483,5.5,11.182493960703473,1.1170000166126748,40,39,8.025013499434122,1.24
5484,5.5,10.023176380641601,1.0750806076741224,43,31,8.974182454814718,1.26
5485,5.5,11.182493960703473,1.0544332106438876,43,30,8.974182454814718,1.24
5486,5.5,11.182493960703473,0.9738777322304477,42,32,8.025013499434122,1.26
5487,5.5,11.182493960703473,1.0339912586467506,44,33,8.974182454814718,1.27
5488,5.4,11.182493960703473,0.9937155332430823,44,34,8.974182454814718,1.27
5489,5.4,10.023176380641601,0.9937155332430823,44,33,8.025013499434122,1.26
5490,5.5,11.182493960703473,1.1382762204968184,40,33,10.023176380641601,1.21
5491,5.6,13.879731724872837,1.2255409284924679,43,37,8.974182454814718,1.18
5492,5.6,15.444646771097048,1.3163669767810915,40,33,10.023176380641601,1.19
5493,5.5,13.879731724872837,1.2704998375324057,42,31,8.025013499434122,1.16
5494,5.4,15.444646771097048,1.2933187402641826,44,31,10.023176380641601,1.15
5495,5.6,15.444646771097048,1.2933187402641826,44,33,8.974182454814718,1.16
5496,5.6,13.879731724872837,1.3396468519259908,45,31,10.023176380641601,1.15
5497,5.5,13.879731724872837,1.2704998375324057,45,33,8.974182454814718,1.16
5498,5.5,15.444646771097048,1.4351296512898744,45,34,10.023176380641601,1.17
5499,5.5,17.17414536944306,1.4596031111569499,45,35,10.023176380641601,1.19
5500,5.5,13.879731724872837,1.3163669767810915,43,33,10.023176380641601,1.16
5501,5.5,13.879731724872837,1.203396426255937,42,36,10.023176380641601,1.15
5502,5.7,15.444646771097048,1.3396468519259908,46,34,11.182493960703473,1.12
5503,5.5,13.879731724872837,1.2255409284924679,41,34,8.974182454814718,1.18
5504,5.6,23.532530197109352,2.3534846525490236,46,28,15.444646771097048,1.12
5505,5.5,21.197951281441636,2.0041660239464334,44,27,13.879731724872837,1.16
5506,5.5,21.197951281441636,2.287081207383118,43,27,13.879731724872837,1.1
5507,5.6,21.197951281441636,1.9153794999769969,44,33,13.879731724872837,1.11
5508,5.4,23.532530197109352,2.5254214873653824,42,30,13.879731724872837,1.12
5509,5.6,19.085536923187668,1.9446795510655241,44,31,12.463738035001692,1.11
5510,5.6,21.197951281441636,1.9153794999769969,44,33,13.879731724872837,1.11
5511,5.6,21.197951281441636,2.2219926385284996,44,30,15.444646771097048,1.09
5512,5.5,23.532530197109352,2.4212295362896734,43,31,13.879731724872837,1.1
5513,5.5,23.532530197109352,2.1899332761161845,44,32,15.444646771097048,1.12
5514,5.6,23.532530197109352,2.1267683651861553,42,29,15.444646771097048,1.12
5515,5.6,23.532530197109352,2.3201169227365472,41,33,13.879731724872837,1.12
5516,5.6,21.197951281441636,2.1267683651861553,44,29,12.463738035001692,1.09
5517,5.5,21.197951281441636,2.3534846525490236,43,33,15.444646771097048,1.11
5518,5.7,17.17414536944306,1.6116964734231178,43,36,13.879731724872837,1.17
5519,5.6,8.025013499434122,0.8776105792643432,28,52,8.025013499434122,1.33
5520,5.8,10.023176380641601,0.9155408290138962,39,41,8.974182454814718,1.31
5521,5.4,23.532530197109352,2.5966397255692817,41,30,19.085536923187668,1.09
5522,5.6,23.532530197109352,2.5608525623555205,41,36,15.444646771097048,1.1
5523,5.7,10.023176380641601,0.9738777322304477,40,33,8.974182454814718,1.28
5524,5.6,21.197951281441636,2.4556134647626755,42,33,15.444646771097048,1.12
5525,5.6,21.197951281441636,2.2219926385284996,38,33,17.17414536944306,1.17
5526,5.5,21.197951281441636,2.287081207383118,40,34,15.444646771097048,1.1
5527,5.6,17.17414536944306,2.1267683651861553,36,35,15.444646771097048,1.19
5528,5.5,26.112638920657883,2.7434213772608627,38,31,15.444646771097048,1.11
5529,5.5,21.197951281441636,2.034358394435676,36,36,13.879731724872837,1.16
5530,5.5,23.532530197109352,2.5254214873653824,41,31,17.17414536944306,1.1
5531,5.8,19.085536923187668,2.0648542032930024,35,34,17.17414536944306,1.14
5532,5.6,10.023176380641601,0.9155408290138962,39,35,10.023176380641601,1.29
5533,5.5,10.023176380641601,0.9937155332430823,41,35,8.974182454814718,1.27
5534,5.6,10.023176380641601,0.9937155332430823,41,33,8.974182454814718,1.3
5535,5.5,10.023176380641601,1.0137527074704766,41,34,8.025013499434122,1.32
5536,5.7,17.17414536944306,1.7731947639642978,44,33,10.023176380641601,1.12
5537,5.5,15.444646771097048,1.691234472349262,42,33,12.463738035001692,1.16
5538,5.6,17.17414536944306,1.8292170143515598,43,32,11.182493960703473,1.18
5539,5.7,19.085536923187668,2.095656500124711,45,30,11.182493960703473,1.15
5540,5.7,19.085536923187668,1.7731947639642978,44,31,12.463738035001692,1.12
5541,5.5,21.197951281441636,2.0648542032930024,42,31,11.182493960703473,1.14
5542,5.7,17.17414536944306,1.7731947639642978,43,30,12.463738035001692,1.17
5543,5.6,19.085536923187668,1.8292170143515598,44,31,12.463738035001692,1.1
5544,5.6,19.085536923187668,1.9446795510655241,43,35,11.182493960703473,1.13
5545,5.6,19.085536923187668,1.6379444593541526,43,32,12.463738035001692,1.15
5546,5.5,12.463738035001692,1.2704998375324057,43,36,8.025013499434122,1.19
5547,5.6,11.182493960703473,1.0750806076741224,40,37,8.025013499434122,1.27
5548,5.5,10.023176380641601,1.0544332106438876,39,37,8.025013499434122,1.26
5549,5.6,11.182493960703473,1.0750806076741224,40,37,8.025013499434122,1.27
5550,5.6,10.023176380641601,0.9937155332430823,37,43,8.025013499434122,1.26
